Date,Log Return
2009/10/29,-0.022148165
2009/10/30,0.012744143
2009/11/2,0.030061924
2009/11/3,0.013092167
2009/11/4,0.005537941
2009/11/5,0.007493194
2009/11/6,0.003147334
2009/11/9,0.004510446
2009/11/10,0.00256876
2009/11/11,-0.000124413
2009/11/12,0.000911668
2009/11/13,0.006372738
2009/11/16,0.026476915
2009/11/17,0.002729591
2009/11/18,0.005502024
2009/11/19,0.00608239
2009/11/20,-0.002115908
2009/11/23,0.010654209
2009/11/24,-0.037295806
2009/11/25,0.023242354
2009/11/26,-0.038703621
2009/11/27,-0.023411566
2009/11/30,0.034692219
2009/12/1,0.016215004
2009/12/2,0.011079075
2009/12/3,-0.000580612
2009/12/4,0.00608671
2009/12/7,0.007480923
2009/12/8,-0.008541669
2009/12/9,-0.015700712
2009/12/10,0.005407995
2009/12/11,-0.00146029
2009/12/14,0.011661797
2009/12/15,-0.005285173
2009/12/16,-0.006604474
2009/12/17,-0.024667184
2009/12/18,-0.02386685
2009/12/21,0.004952628
2009/12/22,-0.022834518
2009/12/23,0.010427025
2009/12/24,0.028005561
2009/12/25,-0.001178129
2009/12/28,0.015010657
2009/12/29,0.006776017
2009/12/30,0.01148363
2009/12/31,0.005350731
2010/1/4,-0.007489195
2010/1/5,0.008062542
2010/1/6,-0.006684977
2010/1/7,-0.021273849
2010/1/8,0.004199504
2010/1/11,0.00245572
2010/1/12,0.0172695
2010/1/13,-0.027688161
2010/1/14,0.016304058
2010/1/15,0.004497498
2010/1/18,0.006506963
2010/1/19,0.000679362
2010/1/20,-0.03324531
2010/1/21,0.005018457
2010/1/22,-0.013720952
2010/1/25,-0.011532504
2010/1/26,-0.027003497
2010/1/27,-0.011881091
2010/1/28,0.005012386
2010/1/29,0.000897309
2010/2/1,-0.014379845
2010/2/2,-0.00321333
2010/2/3,0.021785293
2010/2/4,0.000182712
2010/2/5,-0.0191488
2010/2/8,-0.001249432
2010/2/9,0.003189418
2010/2/10,0.012494281
2010/2/11,0.000670181
2010/2/12,0.011216693
2010/2/22,-0.004095635
2010/2/23,-0.004471859
2010/2/24,0.015270806
2010/2/25,0.014040676
2010/2/26,-0.001762249
2010/3/1,0.012107034
2010/3/2,-0.002815857
2010/3/3,0.008075509
2010/3/4,-0.026216916
2010/3/5,0.002391104
2010/3/8,0.007983019
2010/3/9,0.005281844
2010/3/10,-0.008039394
2010/3/11,-0.000701442
2010/3/12,-0.013314494
2010/3/15,-0.012131466
2010/3/16,0.006970024
2010/3/17,0.021227595
2010/3/18,-0.001136155
2010/3/19,0.007324917
2010/3/22,0.003256219
2010/3/23,-0.006468465
2010/3/24,0.002689641
2010/3/25,-0.012403317
2010/3/26,0.013498719
2010/3/29,0.019538097
2010/3/30,0.002681591
2010/3/31,-0.004568569
2010/4/1,0.013032435
2010/4/2,0.003102507
2010/4/6,-0.000160739
2010/4/7,-0.001962183
2010/4/8,-0.007948071
2010/4/9,0.010131999
2010/4/12,-0.003582919
2010/4/13,0.004746863
2010/4/14,0.004139316
2010/4/15,-0.00460597
2010/4/16,-0.008655279
2010/4/19,-0.048775819
2010/4/20,0.00116088
2010/4/21,0.020974663
2010/4/22,-0.007384575
2010/4/23,-0.005898818
2010/4/26,-0.00426101
2010/4/27,-0.020541806
2010/4/28,-0.003769618
2010/4/29,-0.014773774
2010/4/30,-0.005014741
2010/5/4,-0.010601155
2010/5/5,0.011647876
2010/5/6,-0.038982114
2010/5/7,-0.018151257
2010/5/10,-0.000265052
2010/5/11,-0.021603676
2010/5/12,-0.000353525
2010/5/13,0.023116533
2010/5/14,-0.003284386
2010/5/17,-0.054722979
2010/5/18,0.014362629
2010/5/19,-0.001062034
2010/5/20,-0.013197335
2010/5/21,0.015459069
2010/5/24,0.036244301
2010/5/25,-0.016851364
2010/5/26,0.001566543
2010/5/27,0.014808154
2010/5/28,0.000221516
2010/5/31,-0.025033205
2010/6/1,-0.011622294
2010/6/2,0.0035236
2010/6/3,-0.006039961
2010/6/4,0.003480783
2010/6/7,-0.013975501
2010/6/8,0.002034145
2010/6/9,0.028092775
2010/6/10,-0.007367649
2010/6/11,0.00094704
2010/6/17,-0.005563843
2010/6/18,-0.023315625
2010/6/21,0.029651456
2010/6/22,0.003011787
2010/6/23,-0.006628633
2010/6/24,0.000957926
2010/6/25,-0.007997169
2010/6/28,-0.008980337
2010/6/29,-0.046548925
2010/6/30,-0.013250681
2010/7/1,-0.011165986
2010/7/2,0.001089501
2010/7/5,-0.006607243
2010/7/6,0.022127393
2010/7/7,0.007530621
2010/7/8,-0.001743787
2010/7/9,0.024411145
2010/7/12,0.009767597
2010/7/13,-0.01506541
2010/7/14,0.007172467
2010/7/15,-0.019641839
2010/7/16,0.00177149
2010/7/19,0.022458025
2010/7/20,0.022685444
2010/7/21,0.002620753
2010/7/22,0.012064111
2010/7/23,0.003764314
2010/7/26,0.007926178
2010/7/27,-0.003915961
2010/7/28,0.02230111
2010/7/29,0.00513466
2010/7/30,-0.002549608
2010/8/2,0.016210632
2010/8/3,-0.017127572
2010/8/4,0.004966987
2010/8/5,-0.004661086
2010/8/6,0.015686673
2010/8/9,0.006555477
2010/8/10,-0.030512737
2010/8/11,0.006911963
2010/8/12,-0.012057
2010/8/13,0.014079054
2010/8/16,0.021565646
2010/8/17,0.005567685
2010/8/18,-0.001334843
2010/8/19,0.005647219
2010/8/20,-0.018034749
2010/8/23,0.001199643
2010/8/24,0.00627547
2010/8/25,-0.021039955
2010/8/26,0.003681957
2010/8/27,0.00359394
2010/8/30,0.019437205
2010/8/31,-0.001521057
2010/9/1,-0.007562484
2010/9/2,0.015011687
2010/9/3,0.002261849
2010/9/6,0.010985925
2010/9/7,0.003214528
2010/9/8,0.001003994
2010/9/9,-0.015233595
2010/9/10,0.004320331
2010/9/13,0.01204488
2010/9/14,0.001124723
2010/9/15,-0.016207035
2010/9/16,-0.02051804
2010/9/17,0.000368558
2010/9/20,-0.005055098
2010/9/21,0.001085644
2010/9/27,0.017706279
2010/9/28,-0.006489392
2010/9/29,-0.004300966
2010/9/30,0.01683117
2010/10/8,0.028952025
2010/10/11,0.020332092
2010/10/12,0.009830821
2010/10/13,0.008565157
2010/10/14,-0.005008341
2010/10/15,0.025198374
2010/10/18,-0.006475853
2010/10/19,0.02113228
2010/10/20,0.004071875
2010/10/21,-0.002623696
2010/10/22,0.001887934
2010/10/25,0.025807545
2010/10/26,-0.002386769
2010/10/27,-0.013587299
2010/10/28,-0.00095819
2010/10/29,-0.001326994
2010/11/1,0.026268921
2010/11/2,-0.00474354
2010/11/3,-0.009217467
2010/11/4,0.017860044
2010/11/5,0.013440909
2010/11/8,0.011348233
2010/11/9,-0.005252228
2010/11/10,-0.003232513
2010/11/11,0.007979786
2010/11/12,-0.053992847
2010/11/15,0.01277582
2010/11/16,-0.040842942
2010/11/17,-0.023149364
2010/11/18,0.011864753
2010/11/19,0.011938659
2010/11/22,0.001631457
2010/11/23,-0.017449108
2010/11/24,0.01353737
2010/11/25,0.011495018
2010/11/26,-0.008016443
2010/11/29,8.36E-05
2010/11/30,-0.017712385
2010/12/1,-0.000118068
2010/12/2,0.0067659
2010/12/3,-0.001113885
2010/12/6,0.001931694
2010/12/7,0.008353469
2010/12/8,-0.008259361
2010/12/9,-0.015416245
2010/12/10,0.010938553
2010/12/13,0.029353852
2010/12/14,0.003645109
2010/12/15,-0.005428101
2010/12/16,-0.003263226
2010/12/17,-0.001654545
2010/12/20,-0.014319877
2010/12/21,0.016977885
2010/12/22,-0.008830445
2010/12/23,-0.010279641
2010/12/24,-0.009193613
2010/12/27,-0.020621281
2010/12/28,-0.017866954
2010/12/29,0.00834577
2010/12/30,0.003404149
2010/12/31,0.017714033
2011/1/4,0.015676054
2011/1/5,-0.004288169
2011/1/6,-0.005197196
2011/1/7,0.002649317
2011/1/10,-0.019213991
2011/1/11,0.002968112
2011/1/12,0.005757764
2011/1/13,0.002276719
2011/1/14,-0.013891774
2011/1/17,-0.033201962
2011/1/18,0.001532073
2011/1/19,0.018856401
2011/1/20,-0.031029376
2011/1/21,0.012011956
2011/1/24,-0.010399753
2011/1/25,-0.007710235
2011/1/26,0.012270349
2011/1/27,0.014786442
2011/1/28,0.003302474
2011/1/31,0.012306032
2011/2/1,0.003132956
2011/2/9,-0.009341759
2011/2/10,0.019369182
2011/2/11,0.005109166
2011/2/14,0.024859446
2011/2/15,-0.000196797
2011/2/16,0.01041121
2011/2/17,0.001027518
2011/2/18,-0.009192865
2011/2/21,0.013230264
2011/2/22,-0.025850145
2011/2/23,0.003099961
2011/2/24,0.005516347
2011/2/25,0.000343026
2011/2/28,0.010233635
2011/3/1,0.00458594
2011/3/2,-0.00178901
2011/3/3,-0.006370484
2011/3/4,0.013388835
2011/3/7,0.017955539
2011/3/8,0.001622226
2011/3/9,0.000919707
2011/3/10,-0.013593181
2011/3/11,-0.007229039
2011/3/14,0.003387557
2011/3/15,-0.014306618
2011/3/16,0.012350193
2011/3/17,-0.012640378
2011/3/18,0.003709958
2011/3/21,-0.000680552
2011/3/22,0.002717951
2011/3/23,0.010398803
2011/3/24,-0.000141212
2011/3/25,0.00998758
2011/3/28,-3.40E-05
2011/3/29,-0.010788408
2011/3/30,-0.001772821
2011/3/31,-0.009778683
2011/4/1,0.012426232
2011/4/6,0.007915737
2011/4/7,0.002932758
2011/4/8,0.008485914
2011/4/11,-0.00394966
2011/4/12,-0.000567915
2011/4/13,0.009457886
2011/4/14,-0.003354571
2011/4/15,0.001910307
2011/4/18,0.002232298
2011/4/19,-0.017313312
2011/4/20,0.002627593
2011/4/21,0.00687582
2011/4/22,-0.005308207
2011/4/25,-0.016361715
2011/4/26,-0.009703267
2011/4/27,-0.005809988
2011/4/28,-0.016531487
2011/4/29,0.010299713
2011/5/3,0.008492958
2011/5/4,-0.022934042
2011/5/5,0.001696564
2011/5/6,-0.00168824
2011/5/9,0.003737207
2011/5/10,0.006153432
2011/5/11,-0.00144024
2011/5/12,-0.013363735
2011/5/13,0.00855222
2011/5/16,-0.006554546
2011/5/17,0.00046582
2011/5/18,0.006744937
2011/5/19,-0.004189035
2011/5/20,-0.000994196
2011/5/23,-0.031288848
2011/5/24,-0.002033243
2011/5/25,-0.009399261
2011/5/26,-0.003399046
2011/5/27,-0.011408045
2011/5/30,-0.003662188
2011/5/31,0.014782779
2011/6/1,0.003251851
2011/6/2,-0.014042751
2011/6/3,0.010383507
2011/6/7,0.007024395
2011/6/8,0.002944136
2011/6/9,-0.017050412
2011/6/10,0.00263097
2011/6/13,-0.000767873
2011/6/14,0.012145199
2011/6/15,-0.007063063
2011/6/16,-0.016084077
2011/6/17,-0.007990612
2011/6/20,-0.008988911
2011/6/21,0.011136367
2011/6/22,0.000434011
2011/6/23,0.016217685
2011/6/24,0.02168308
2011/6/27,0.00504579
2011/6/28,0.00093131
2011/6/29,-0.010923926
2011/6/30,0.012836795
2011/7/1,0.001454104
2011/7/4,0.020535303
2011/7/5,0.002679937
2011/7/6,-0.00022339
2011/7/7,-0.004389049
2011/7/8,0.000785047
2011/7/11,0.003341441
2011/7/12,-0.01667615
2011/7/13,0.015250782
2011/7/14,0.005334244
2011/7/15,0.004508072
2011/7/18,-0.001400824
2011/7/19,-0.00782429
2011/7/20,-0.000444499
2011/7/21,-0.010123657
2011/7/22,0.002814397
2011/7/25,-0.031477991
2011/7/26,0.005375659
2011/7/27,0.009331987
2011/7/28,-0.004669687
2011/7/29,-0.004459959
2011/8/1,0.001476437
2011/8/2,-0.008362208
2011/8/3,0.000313573
2011/8/4,0.002456198
2011/8/5,-0.021321696
2011/8/8,-0.040698573
2011/8/9,-0.000583595
2011/8/10,0.010623899
2011/8/11,0.013865762
2011/8/12,0.005743366
2011/8/15,0.013162383
2011/8/16,-0.007218771
2011/8/17,-0.002979113
2011/8/18,-0.016523582
2011/8/19,-0.00956247
2011/8/22,-0.008315342
2011/8/23,0.015105115
2011/8/24,-0.003616273
2011/8/25,0.027025482
2011/8/26,-8.52E-05
2011/8/29,-0.012326263
2011/8/30,-0.004782008
2011/8/31,-0.000389394
2011/9/1,-0.004671723
2011/9/2,-0.010804332
2011/9/5,-0.020957135
2011/9/6,-0.005380675
2011/9/7,0.019741501
2011/9/8,-0.007287796
2011/9/9,-0.001859541
2011/9/13,-0.011923883
2011/9/14,0.006261946
2011/9/15,0.00024056
2011/9/16,0.001333475
2011/9/19,-0.0180869
2011/9/20,0.004037745
2011/9/21,0.026575766
2011/9/22,-0.028565449
2011/9/23,-0.005674618
2011/9/26,-0.016850539
2011/9/27,0.008204679
2011/9/28,-0.010581085
2011/9/29,-0.014515093
2011/9/30,-0.002219404
2011/10/10,-0.006159157
2011/10/11,-0.000667006
2011/10/12,0.030533978
2011/10/13,0.00899145
2011/10/14,-0.003537494
2011/10/17,0.004328357
2011/10/18,-0.025427633
2011/10/19,-0.003095099
2011/10/20,-0.021612377
2011/10/21,-0.008643519
2011/10/24,0.022121713
2011/10/25,0.018563321
2011/10/26,0.008239394
2011/10/27,0.00263845
2011/10/28,0.017119446
2011/10/31,-0.001161604
2011/11/1,0.000642832
2011/11/2,0.014766043
2011/11/3,0.002865242
2011/11/4,0.007777111
2011/11/7,-0.006919742
2011/11/8,-0.003497686
2011/11/9,0.009848364
2011/11/10,-0.017046195
2011/11/11,0.00020196
2011/11/14,0.020609008
2011/11/15,0.000522458
2011/11/16,-0.025245122
2011/11/17,-0.001378088
2011/11/18,-0.020846042
2011/11/21,-0.00010099
2011/11/22,-0.000946414
2011/11/23,-0.006913195
2011/11/24,0.001314218
2011/11/25,-0.006935334
2011/11/28,0.001242756
2011/11/29,0.012721724
2011/11/30,-0.034505204
2011/12/1,0.022371829
2011/12/2,-0.012692967
2011/12/5,-0.016089271
2011/12/6,-0.001904041
2011/12/7,0.002957038
2011/12/8,-0.001109777
2011/12/9,-0.007186755
2011/12/12,-0.010875854
2011/12/13,-0.020885774
2011/12/14,-0.010319728
2011/12/15,-0.022205296
2011/12/16,0.021358594
2011/12/19,-0.001798455
2011/12/20,-0.001394296
2011/12/21,-0.014101148
2011/12/22,-0.003561908
2011/12/23,0.008596311
2011/12/26,-0.007530459
2011/12/27,-0.014469038
2011/12/28,0.000617749
2011/12/29,0.001967437
2011/12/30,0.012859772
2012/1/4,-0.016412718
2012/1/5,-0.015406308
2012/1/6,0.006608094
2012/1/9,0.030272089
2012/1/10,0.029263816
2012/1/11,-0.00339047
2012/1/12,-0.000669042
2012/1/13,-0.017351275
2012/1/16,-0.020548345
2012/1/17,0.042711253
2012/1/18,-0.016802252
2012/1/19,0.013399419
2012/1/20,0.011289507
2012/1/30,-0.013481305
2012/1/31,0.002417071
2012/2/1,-0.009869563
2012/2/2,0.01928772
2012/2/3,0.008916445
2012/2/6,0.001846214
2012/2/7,-0.017067178
2012/2/8,0.024995192
2012/2/9,0.002080706
2012/2/10,0.001745897
2012/2/13,0.001585641
2012/2/14,-0.002470587
2012/2/15,0.010497673
2012/2/16,-0.003621697
2012/2/17,-0.000554501
2012/2/20,0.002508109
2012/2/21,0.008533337
2012/2/22,0.011600297
2012/2/23,0.002897595
2012/2/24,0.01286793
2012/2/27,0.003311197
2012/2/28,-1.47E-05
2012/2/29,-0.010399237
2012/3/1,-0.00014035
2012/3/2,0.015823891
2012/3/5,-0.005542141
2012/3/6,-0.013516198
2012/3/7,-0.00636681
2012/3/8,0.010961775
2012/3/9,0.009853902
2012/3/12,-0.000950287
2012/3/13,0.009150785
2012/3/14,-0.029789496
2012/3/15,-0.00700661
2012/3/16,0.015293836
2012/3/19,0.004402828
2012/3/20,-0.015331484
2012/3/21,0.000550525
2012/3/22,-0.001809667
2012/3/23,-0.012477651
2012/3/26,0.000387415
2012/3/27,-0.002401729
2012/3/28,-0.030357682
2012/3/29,-0.014995386
2012/3/30,0.002892599
2012/4/5,0.020544716
2012/4/6,0.003292049
2012/4/9,-0.009454823
2012/4/10,0.009059532
2012/4/11,0.001961875
2012/4/12,0.018301276
2012/4/13,0.004142611
2012/4/16,-0.000995143
2012/4/17,-0.010795703
2012/4/18,0.01972017
2012/4/19,-0.001694079
2012/4/20,0.010763347
2012/4/23,-0.009536067
2012/4/24,-0.001760925
2012/4/25,0.00846988
2012/4/26,-0.001040375
2012/4/27,-0.003563371
2012/5/2,0.017510453
2012/5/3,0.001644974
2012/5/4,0.006234572
2012/5/7,0.001977091
2012/5/8,-0.002154705
2012/5/9,-0.017025332
2012/5/10,0.001096068
2012/5/11,-0.006201043
2012/5/14,-0.005157389
2012/5/15,-0.001756929
2012/5/16,-0.012612204
2012/5/17,0.013495147
2012/5/18,-0.014498917
2012/5/21,0.002205941
2012/5/22,0.011718329
2012/5/23,-0.003464227
2012/5/24,-0.006523814
2012/5/25,-0.008077844
2012/5/28,0.013327444
2012/5/29,0.011943074
2012/5/30,-0.00151743
2012/5/31,-0.002586789
2012/6/1,0.000438598
2012/6/4,-0.027975862
2012/6/5,0.00078387
2012/6/6,-0.001375785
2012/6/7,-0.004691022
2012/6/8,-0.004817453
2012/6/11,0.013600565
2012/6/12,-0.005792458
2012/6/13,0.014976871
2012/6/14,-0.006417573
2012/6/15,0.003658347
2012/6/18,0.00535402
2012/6/19,-0.006936933
2012/6/20,-0.001231429
2012/6/21,-0.014046526
2012/6/25,-0.018660796
2012/6/26,-0.000321609
2012/6/27,-0.002045609
2012/6/28,-0.009475297
2012/6/29,0.012853368
2012/7/2,0.003512908
2012/7/3,0.002318905
2012/7/4,-0.001627961
2012/7/5,-0.012740948
2012/7/6,0.013598772
2012/7/9,-0.023621087
2012/7/10,-0.004159274
2012/7/11,0.006831279
2012/7/12,0.007406211
2012/7/13,-0.000441464
2012/7/16,-0.021884744
2012/7/17,0.005796549
2012/7/18,0.003105064
2012/7/19,0.007945981
2012/7/20,-0.007863096
2012/7/23,-0.012439904
2012/7/24,0.003778799
2012/7/25,-0.005400536
2012/7/26,-0.005668775
2012/7/27,-0.000260371
2012/7/30,-0.010070637
2012/7/31,-0.005102319
2012/8/1,0.011033742
2012/8/2,-0.006850427
2012/8/3,0.012129593
2012/8/6,0.013305494
2012/8/7,0.002702378
2012/8/8,0.000789078
2012/8/9,0.008237823
2012/8/10,-0.002899212
2012/8/13,-0.016437966
2012/8/14,0.00404465
2012/8/15,-0.010128786
2012/8/16,-0.004373172
2012/8/17,-8.87E-05
2012/8/20,-0.00232677
2012/8/21,0.007170561
2012/8/22,-0.005936887
2012/8/23,0.003185744
2012/8/24,-0.012281431
2012/8/27,-0.019183028
2012/8/28,0.00768068
2012/8/29,-0.009207268
2012/8/30,-0.003986966
2012/8/31,-0.001053473
2012/9/3,0.009636163
2012/9/4,-0.008446486
2012/9/5,-0.000909153
2012/9/6,0.00751709
2012/9/7,0.036416616
2012/9/10,0.00464004
2012/9/11,-0.005989237
2012/9/12,0.003674735
2012/9/13,-0.009138211
2012/9/14,0.005645554
2012/9/17,-0.022951151
2012/9/18,-0.006888643
2012/9/19,0.004881239
2012/9/20,-0.023195221
2012/9/21,8.85E-05
2012/9/24,0.004429045
2012/9/25,-0.002548629
2012/9/26,-0.01493212
2012/9/27,0.026058878
2012/9/28,0.015632797
2012/10/8,-0.006249053
2012/10/9,0.021109305
2012/10/10,0.004167018
2012/10/11,-0.009716753
2012/10/12,0.000234044
2012/10/15,-0.003449327
2012/10/16,0.000809579
2012/10/17,0.002701832
2012/10/18,0.01375407
2012/10/19,-0.001631099
2012/10/22,0.002553895
2012/10/23,-0.009874662
2012/10/24,-0.000289955
2012/10/25,-0.0072907
2012/10/26,-0.017843424
2012/10/29,-0.003036889
2012/10/30,0.001392646
2012/10/31,0.003475585
2012/11/1,0.017567244
2012/11/2,0.005221969
2012/11/5,-0.002452598
2012/11/6,-0.004631065
2012/11/7,-0.000541451
2012/11/8,-0.018190542
2012/11/9,-0.002130332
2012/11/12,0.00509838
2012/11/13,-0.016476422
2012/11/14,0.003531051
2012/11/15,-0.013294986
2012/11/16,-0.008146276
2012/11/19,0.000780379
2012/11/20,-0.003589745
2012/11/21,0.01077078
2012/11/22,-0.008419856
2012/11/23,0.005387245
2012/11/26,-0.007435165
2012/11/27,-0.01644372
2012/11/28,-0.011798283
2012/11/29,-0.006105903
2012/11/30,0.009848915
2012/12/3,-0.014284952
2012/12/4,0.00937262
2012/12/5,0.030163387
2012/12/6,-0.001398584
2012/12/7,0.017211663
2012/12/10,0.011146703
2012/12/11,-0.005002374
2012/12/12,0.003154017
2012/12/13,-0.010858998
2012/12/14,0.041515543
2012/12/17,0.005045395
2012/12/18,-0.000170936
2012/12/19,0.001575304
2012/12/20,0.003228252
2012/12/21,-0.005140766
2012/12/24,0.003063952
2012/12/25,0.024724722
2012/12/26,0.005459824
2012/12/27,-0.005704717
2012/12/28,0.012372599
2012/12/31,0.014657737
2013/1/4,0.000732896
2013/1/7,0.004945345
2013/1/8,-0.000809845
2013/1/9,0.000921651
2013/1/10,0.003972156
2013/1/11,-0.018390383
2013/1/14,0.031554726
2013/1/15,0.007968867
2013/1/16,-0.005628545
2013/1/17,-0.010568206
2013/1/18,0.014511948
2013/1/21,0.005410953
2013/1/22,-0.007947871
2013/1/23,0.002021308
2013/1/24,-0.010823411
2013/1/25,-0.004104146
2013/1/28,0.023509656
2013/1/29,0.006168966
2013/1/30,0.008170804
2013/1/31,-0.001954057
2013/2/1,0.012437104
2013/2/4,-0.001946281
2013/2/5,0.008546102
2013/2/6,0.003775977
2013/2/7,-0.001907771
2013/2/8,0.009112858
2013/2/18,-0.003786173
2013/2/19,-0.018038257
2013/2/20,0.011770605
2013/2/21,-0.028605293
2013/2/22,-0.00417914
2013/2/25,0.006691591
2013/2/26,-0.013923934
2013/2/27,0.006718875
2013/2/28,0.025934416
2013/3/1,0.004515822
2013/3/4,-0.041981126
2013/3/5,0.027211639
2013/3/6,0.012910496
2013/3/7,-0.011704868
2013/3/8,-0.006986225
2013/3/11,-0.003136378
2013/3/12,-0.01913532
2013/3/13,-0.010238359
2013/3/14,0.003129549
2013/3/15,0.001931644
2013/3/18,-0.014126937
2013/3/19,0.006434544
2013/3/20,0.030299306
2013/3/21,0.005887945
2013/3/22,0.002336397
2013/3/25,-0.001410818
2013/3/26,-0.011432092
2013/3/27,0.003197042
2013/3/28,-0.031988891
2013/3/29,-0.000794409
2013/4/1,0.002487809
2013/4/2,-0.007713908
2013/4/3,-0.00481167
2013/4/8,-0.000949027
2013/4/9,0.008432612
2013/4/10,-0.00256665
2013/4/11,-0.003187006
2013/4/12,-0.007144849
2013/4/15,-0.011966664
2013/4/16,0.009571749
2013/4/17,0.00411716
2013/4/18,0.00308791
2013/4/19,0.02464672
2013/4/22,0.002254501
2013/4/23,-0.030891414
2013/4/24,0.020236162
2013/4/25,-0.013938519
2013/4/26,-0.012776307
2013/5/2,0.002887293
2013/5/3,0.018809834
2013/5/6,0.015458646
2013/5/7,0.00189275
2013/5/8,0.004841855
2013/5/9,-0.004302522
2013/5/10,0.005868437
2013/5/13,-9.68E-05
2013/5/14,-0.013268149
2013/5/15,0.009233743
2013/5/16,0.014208056
2013/5/17,0.015014512
2013/5/20,0.01084188
2013/5/21,0.007048315
2013/5/22,-0.003699315
2013/5/23,-0.01048008
2013/5/24,0.010587014
2013/5/27,0.005589784
2013/5/28,0.008999603
2013/5/29,0.002893933
2013/5/30,-0.000582657
2013/5/31,-0.008274129
2013/6/3,-0.003480472
2013/6/4,-0.017155729
2013/6/5,0.001523262
2013/6/6,-0.014401218
2013/6/7,-0.016547923
2013/6/13,-0.031038929
2013/6/14,0.013839324
2013/6/17,-0.000571004
2013/6/18,0.005120086
2013/6/19,-0.006061969
2013/6/20,-0.033693809
2013/6/21,-0.003143346
2013/6/24,-0.065938258
2013/6/25,-0.002955966
2013/6/26,0.01227969
2013/6/27,-0.009864205
2013/6/28,0.009598146
2013/7/1,0.015085284
2013/7/2,0.010443513
2013/7/3,-0.003295811
2013/7/4,0.007583765
2013/7/5,-0.001927055
2013/7/8,-0.032991127
2013/7/9,0.002809073
2013/7/10,0.028982555
2013/7/11,0.037899914
2013/7/12,-0.014522648
2013/7/15,0.018151029
2013/7/16,0.008111693
2013/7/17,-0.014897203
2013/7/18,-0.009284644
2013/7/19,-0.024511699
2013/7/22,0.013265736
2013/7/23,0.027013249
2013/7/24,3.20E-07
2013/7/25,-0.012780846
2013/7/26,-0.002944966
2013/7/29,-0.020283257
2013/7/30,0.00157156
2013/7/31,0.003458634
2013/8/1,0.025845423
2013/8/2,0.002167643
2013/8/5,0.01481749
2013/8/6,0.008596592
2013/8/7,-0.008627727
2013/8/8,0.001184168
2013/8/9,0.003542273
2013/8/12,0.021352032
2013/8/13,0.004661724
2013/8/14,-0.003172985
2013/8/15,-0.011382147
2013/8/16,-0.014787195
2013/8/19,0.015970811
2013/8/20,-0.00456
2013/8/21,0.002484441
2013/8/22,0.000460241
2013/8/23,-0.004402167
2013/8/26,0.021207902
2013/8/27,0.005492889
2013/8/28,-0.007255519
2013/8/29,-0.002132604
2013/8/30,-0.007530464
2013/9/2,0.005312224
2013/9/3,0.015421606
2013/9/4,0.00018883
2013/9/5,-0.000262398
2013/9/6,0.007700345
2013/9/9,0.022492528
2013/9/10,0.011768377
2013/9/11,-0.003876054
2013/9/12,0.006375052
2013/9/13,-0.002203903
2013/9/16,4.41E-05
2013/9/17,-0.019168364
2013/9/18,0.005886568
2013/9/23,0.018425748
2013/9/24,-0.005201244
2013/9/25,-0.005312309
2013/9/26,-0.019198629
2013/9/27,0.003908501
2013/9/30,0.010337405
2013/10/8,0.015022548
2013/10/9,0.009052349
2013/10/10,-0.009142283
2013/10/11,0.015375214
2013/10/14,0.005888231
2013/10/15,-0.001061964
2013/10/16,-0.024578198
2013/10/17,-0.002327876
2013/10/18,0.005711602
2013/10/21,0.022062215
2013/10/22,-0.011071344
2013/10/23,-0.018411403
2013/10/24,-0.007548972
2013/10/25,-0.016218066
2013/10/28,-0.001225153
2013/10/29,-0.01156571
2013/10/30,0.015533604
2013/10/31,-0.013937807
2013/11/1,0.00029053
2013/11/4,0.002072609
2013/11/5,0.007821771
2013/11/6,-0.011004264
2013/11/7,-0.009580422
2013/11/8,-0.01446405
2013/11/11,0.004553818
2013/11/12,0.010326419
2013/11/13,-0.02072759
2013/11/14,0.011063686
2013/11/15,0.020347199
2013/11/18,0.028689174
2013/11/19,-0.001657211
2013/11/20,0.007285025
2013/11/21,-0.004693047
2013/11/22,-0.004745776
2013/11/25,-0.001818251
2013/11/26,0.001170151
2013/11/27,0.012490767
2013/11/28,0.009104023
2013/11/29,0.004596536
2013/12/2,-0.031240964
2013/12/3,0.014091383
2013/12/4,0.01367393
2013/12/5,-0.003420148
2013/12/6,-0.00479365
2013/12/9,0.004959743
2013/12/10,0.000961779
2013/12/11,-0.013209417
2013/12/12,0.002643018
2013/12/13,0.001180664
2013/12/16,-0.015573323
2013/12/17,-0.00566106
2013/12/18,-0.000560691
2013/12/19,-0.009740343
2013/12/20,-0.018177643
2013/12/23,-6.33E-05
2013/12/24,0.005143603
2013/12/25,0.01091071
2013/12/26,-0.017811243
2013/12/27,0.017102972
2013/12/30,0.001642481
2013/12/31,0.007681687
2014/1/2,0.002642954
2014/1/3,-0.009228975
2014/1/6,-0.025351535
2014/1/7,0.003801334
2014/1/8,0.004352954
2014/1/9,-0.012025526
2014/1/10,-0.012544602
2014/1/13,-0.003785861
2014/1/14,0.014265983
2014/1/15,0.003200571
2014/1/16,0.000629177
2014/1/17,-0.012468441
2014/1/20,-0.006876325
2014/1/21,0.013265733
2014/1/22,0.024708255
2014/1/23,0.001642991
2014/1/24,0.010243294
2014/1/27,-0.007801223
2014/1/28,-0.000216307
2014/1/29,0.007473875
2014/1/30,-0.007979896
2014/2/7,0.012318022
2014/2/10,0.026057787
