,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071,072,073,074,075,076,077,078,079,080,081,082,083,084,085,086,087,088,089,090,091,092,093,094,095,096,097,098,099,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
104,139695 ,27370 ,45560 ,50179 ,59378 ,29128 ,16478 ,5050 ,6613 ,11431 ,5096 ,5182 ,3723 ,2505 ,6542 ,4448 ,8127 ,4300 ,9083 ,2889 ,12529 ,13493 ,12574 ,4468 ,21319 ,2866 ,9448 ,51110 ,77753 ,197040 ,96613 ,15836 ,56891 ,15414 ,8395 ,43995 ,3200 ,4701 ,28992 ,8387 ,2169 ,12038 ,17208 ,19652 ,37755 ,232479 ,6530 ,10354 ,23089 ,8853 ,6696 ,11636 ,8541 ,6776 ,5836 ,3545 ,3859 ,2568 ,42417 ,7189 ,44414 ,50172 ,29471 ,6601 ,7457 ,7366 ,12771 ,245534 ,12853 ,8472 ,2750 ,18628 ,2259 ,35614 ,4414 ,7397 ,4537 ,31624 ,18884 ,101597 ,8135 ,11831 ,7117 ,57264 ,24155 ,8463 ,10951 ,42386 ,2838 ,17192 ,821 ,35882 ,1249 ,3898 ,131875 ,0 ,27928 ,7498 ,5841 ,3386 ,1357 ,23447 ,2810 ,248638 ,79458 ,8714 ,18931 ,232323 ,235671 ,15448 ,274280 ,297430 ,64790 ,2309 ,124958 ,3122 ,20575 ,27851 ,11596 ,8114 ,4750 ,3952 ,5621 ,95539 ,33896 ,446627 ,24489 ,26186 ,905 ,32888 ,23299 ,22236 ,2122 ,3345 ,1375430 
105,954702 ,66217 ,259428 ,183384 ,257153 ,162259 ,163515 ,34499 ,46621 ,76421 ,67148 ,38625 ,24392 ,6437 ,66965 ,35164 ,56532 ,24329 ,23491 ,23265 ,93638 ,81239 ,69272 ,29428 ,167505 ,18698 ,25554 ,45835 ,105788 ,286938 ,139824 ,106881 ,88442 ,84367 ,66356 ,65204 ,731722 ,49019 ,400376 ,112019 ,16326 ,68335 ,454637 ,104215 ,58807 ,250825 ,60997 ,59707 ,184125 ,61666 ,44161 ,87697 ,55398 ,35809 ,27698 ,22196 ,96475 ,152853 ,1404803 ,153735 ,3196126 ,274845 ,222178 ,38125 ,43520 ,49499 ,102315 ,226529 ,66571 ,49196 ,19716 ,129491 ,12931 ,234318 ,34019 ,57733 ,35754 ,141401 ,75146 ,127333 ,72433 ,118708 ,46272 ,979081 ,184062 ,122137 ,13324 ,99998 ,24019 ,114938 ,9065 ,1379215 ,14155 ,33449 ,9375079 ,445146 ,316632 ,45136 ,1607227 ,35984 ,12680 ,144741 ,13633 ,89698 ,963732 ,603423 ,1025716 ,3087280 ,401642 ,140698 ,1376932 ,2001210 ,411608 ,13825 ,383430 ,22021 ,70124 ,83497 ,83592 ,33766 ,38053 ,29206 ,43371 ,193055 ,138141 ,1675510 ,1279785 ,30240 ,10531 ,40446 ,135730 ,80424 ,19452 ,64196 ,3355221 
106,4116 ,1751 ,3092 ,49 ,3388 ,105954 ,14952 ,7824 ,5095 ,10052 ,11582 ,12245 ,14207 ,2350 ,14493 ,5350 ,8294 ,2360 ,3258 ,2395 ,8022 ,6149 ,5381 ,7941 ,13506 ,1765 ,2142 ,4688 ,46848 ,203696 ,61570 ,35980 ,116594 ,65383 ,15003 ,21005 ,57821 ,6990 ,38304 ,14805 ,3603 ,10871 ,25387 ,39221 ,10895 ,31993 ,5525 ,5295 ,14719 ,5154 ,2836 ,4447 ,29102 ,12537 ,25891 ,5184 ,2693 ,4056 ,76210 ,2170 ,24071 ,43804 ,180446 ,25237 ,17867 ,28044 ,42221 ,141504 ,35525 ,16478 ,8210 ,38944 ,9118 ,201053 ,5804 ,9211 ,967 ,2227 ,2791 ,130942 ,78023 ,26194 ,4563 ,94616 ,268307 ,75193 ,9336 ,30277 ,6608 ,223291 ,0 ,420253 ,253 ,11091 ,18426 ,7135 ,23807 ,357 ,46954 ,146779 ,339 ,4045 ,1092 ,36940 ,293810 ,246168 ,264999 ,85076 ,9828 ,18295 ,1041279 ,524484 ,7708 ,155 ,2463 ,339 ,3683 ,1081 ,1025 ,1014 ,4344 ,4556 ,22729 ,9631 ,1271 ,156790 ,153877 ,2120 ,799 ,692 ,31405 ,13424 ,1905 ,1703 ,138808 
107,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1319226 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,159 ,5178 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
108,2506388 ,214801 ,3672098 ,578937 ,252369 ,1122458 ,917408 ,394354 ,310306 ,526930 ,765532 ,944250 ,757230 ,133842 ,1357440 ,580263 ,897853 ,293958 ,447015 ,362390 ,970999 ,753663 ,849510 ,890989 ,1817680 ,363916 ,334005 ,467746 ,732231 ,1399653 ,1295541 ,1449897 ,755594 ,1678945 ,791133 ,717486 ,2584430 ,451598 ,1290231 ,562794 ,184728 ,566756 ,1180120 ,1209678 ,681171 ,1304007 ,641471 ,735336 ,1876723 ,1166200 ,1007779 ,1127963 ,528227 ,282042 ,287195 ,350509 ,475938 ,1136522 ,4782976 ,186453 ,1484035 ,1444071 ,3400721 ,753291 ,604494 ,720379 ,906727 ,3155405 ,1061025 ,471701 ,338758 ,1154795 ,339671 ,7107324 ,814801 ,1275940 ,640635 ,1209797 ,1331064 ,2243991 ,817921 ,3424476 ,464364 ,3730346 ,2793266 ,1068938 ,166940 ,620614 ,459927 ,1240876 ,172868 ,2345982 ,156907 ,74149 ,14665872 ,260488 ,1046308 ,233471 ,876089 ,504997 ,28348 ,471067 ,153219 ,433234 ,2325886 ,240464 ,137623 ,1876773 ,591457 ,3541666 ,346093 ,422849 ,422047 ,37831 ,2339510 ,33573 ,248879 ,333913 ,71552 ,57293 ,23804 ,78110 ,131151 ,786684 ,881064 ,1532600 ,4494276 ,9564 ,6578 ,182975 ,167916 ,76963 ,32812 ,363848 ,1765851 
109,153695 ,27117 ,33465 ,37084 ,64917 ,201977 ,154395 ,25894 ,46381 ,48400 ,38767 ,56546 ,16633 ,5885 ,23558 ,27724 ,21018 ,23606 ,41722 ,23630 ,129726 ,106519 ,82746 ,28859 ,93821 ,14894 ,16127 ,43476 ,67014 ,55356 ,81139 ,78344 ,79101 ,80293 ,51462 ,41023 ,35619 ,30023 ,76690 ,35110 ,16707 ,76352 ,34055 ,114271 ,102665 ,104847 ,29718 ,66274 ,25655 ,47525 ,40936 ,63228 ,50082 ,29196 ,30142 ,21396 ,10075 ,15386 ,85349 ,10894 ,45794 ,44859 ,203445 ,53803 ,51807 ,46374 ,64240 ,215298 ,92452 ,47235 ,22239 ,70174 ,19766 ,234345 ,30573 ,55868 ,45534 ,104885 ,85983 ,135745 ,62560 ,25853 ,4503 ,59233 ,101159 ,28698 ,8964 ,32783 ,23372 ,119664 ,7562 ,239298 ,9786 ,15650 ,548556 ,75956 ,509644 ,23144 ,68109 ,95687 ,10074 ,251263 ,9865 ,31567 ,222957 ,173067 ,246511 ,1526658 ,478626 ,93216 ,1397006 ,2735864 ,589496 ,40232 ,1331069 ,1996630 ,146398 ,547580 ,129017 ,118577 ,24919 ,23825 ,37351 ,116929 ,163717 ,1550371 ,128506 ,22037 ,8779 ,75239 ,302919 ,89103 ,47473 ,34119 ,4343138 
110,302936 ,111158 ,131343 ,75965 ,354735 ,969417 ,669235 ,356053 ,280372 ,496877 ,117523 ,116989 ,86992 ,20154 ,120355 ,87121 ,152282 ,50214 ,87320 ,50519 ,189289 ,203085 ,145615 ,193766 ,297316 ,42452 ,52639 ,118786 ,188750 ,511553 ,244040 ,228525 ,169699 ,254867 ,179513 ,91002 ,279612 ,93025 ,203980 ,96236 ,38687 ,190616 ,98567 ,288862 ,184163 ,819328 ,82563 ,161986 ,321616 ,206930 ,143716 ,178796 ,137518 ,83131 ,180236 ,295101 ,43306 ,48979 ,902780 ,32345 ,206064 ,511066 ,1621125 ,230549 ,226657 ,99982 ,197133 ,507850 ,210525 ,122223 ,44051 ,295259 ,62475 ,564482 ,90222 ,133635 ,97399 ,481110 ,286093 ,221226 ,125468 ,254073 ,93971 ,125265 ,243462 ,79967 ,23594 ,274000 ,33984 ,285084 ,23732 ,556987 ,30195 ,74483 ,5012855 ,117739 ,1325855 ,75003 ,148590 ,763255 ,36032 ,276926 ,55524 ,14294 ,501196 ,144439 ,223324 ,5321485 ,327977 ,316438 ,1266902 ,1944479 ,1026641 ,61107 ,1999013 ,2222317 ,277504 ,616928 ,119114 ,144459 ,72020 ,74082 ,116978 ,685779 ,424947 ,3387630 ,1022221 ,135880 ,17840 ,133418 ,252157 ,143218 ,40389 ,209754 ,6653610 
111,1442107 ,164489 ,526053 ,501433 ,172633 ,1578618 ,355995 ,275637 ,197162 ,388564 ,246707 ,256295 ,242518 ,173613 ,352439 ,337763 ,429849 ,93714 ,82409 ,138107 ,358332 ,428400 ,211921 ,111553 ,1636710 ,292167 ,300930 ,413875 ,631567 ,923592 ,527727 ,813859 ,460391 ,1076514 ,346567 ,299158 ,537224 ,584617 ,1231709 ,596123 ,252169 ,274275 ,763708 ,505525 ,145868 ,1468057 ,621017 ,555522 ,935067 ,3065400 ,271828 ,453527 ,610569 ,203868 ,182726 ,187580 ,387506 ,674097 ,3135838 ,224184 ,1470614 ,721997 ,1167853 ,189394 ,212737 ,197649 ,314381 ,1002961 ,376922 ,221404 ,128748 ,396225 ,162687 ,863360 ,494530 ,381606 ,191552 ,486386 ,603862 ,498262 ,399929 ,198705 ,181052 ,4559895 ,1708727 ,961139 ,923708 ,205360 ,62954 ,570873 ,130304 ,9883487 ,257951 ,581949 ,4231142 ,2176693 ,5077818 ,906659 ,775929 ,283017 ,142362 ,406416 ,230436 ,51471 ,538252 ,177083 ,446598 ,10235168 ,1125544 ,1338777 ,7021833 ,1543144 ,3314108 ,130768 ,3234176 ,122464 ,28003 ,552041 ,187262 ,163397 ,37804 ,270972 ,368072 ,802660 ,623429 ,4388655 ,594572 ,105441 ,1106 ,27438 ,66191 ,51276 ,15288 ,328159 ,1932356 
112,398799 ,72862 ,334792 ,228503 ,221950 ,439312 ,743436 ,123027 ,120063 ,132732 ,45692 ,41725 ,37514 ,5107 ,46580 ,39175 ,56251 ,8836 ,9895 ,10302 ,55626 ,47737 ,22880 ,30178 ,119955 ,13851 ,22076 ,32652 ,60493 ,157837 ,82736 ,87901 ,61562 ,79620 ,36010 ,36013 ,339395 ,37691 ,130774 ,44434 ,8445 ,35265 ,76761 ,187477 ,19698 ,95063 ,17286 ,47166 ,99744 ,73845 ,45448 ,64909 ,33802 ,18588 ,19185 ,14402 ,44342 ,71183 ,645306 ,20620 ,200976 ,97927 ,143018 ,22434 ,26861 ,31394 ,51034 ,105719 ,76442 ,27015 ,7588 ,60723 ,8771 ,149530 ,44540 ,40017 ,84659 ,78924 ,53450 ,67872 ,57152 ,55867 ,12547 ,67496 ,135838 ,29599 ,9114 ,32283 ,9874 ,83331 ,22360 ,1327166 ,14117 ,40502 ,1260254 ,500621 ,1605674 ,411389 ,283658 ,532419 ,57417 ,2387897 ,18701 ,13639 ,106164 ,14972 ,105135 ,1171395 ,109565 ,96110 ,103623 ,3836966 ,353063 ,79192 ,347622 ,801582 ,34296 ,205981 ,18186 ,116373 ,31943 ,59980 ,35261 ,310325 ,219137 ,168926 ,79445 ,6733 ,3861 ,43558 ,44062 ,92928 ,6364 ,51632 ,885202 
113,99107 ,478 ,225 ,27 ,3524 ,138316 ,45275 ,15238 ,20516 ,47555 ,24037 ,40286 ,28729 ,5085 ,41655 ,20591 ,40463 ,37664 ,38183 ,27607 ,194508 ,103104 ,86044 ,10137 ,243494 ,28240 ,48403 ,203474 ,137492 ,1054503 ,489867 ,111975 ,372315 ,182980 ,315466 ,105053 ,30747 ,10081 ,95329 ,31648 ,15462 ,64626 ,62091 ,107286 ,78289 ,137851 ,38448 ,102220 ,500031 ,81229 ,67269 ,133979 ,81121 ,39014 ,41365 ,26502 ,2911 ,8209 ,67770 ,6112 ,23129 ,31527 ,662404 ,26341 ,59217 ,58747 ,106782 ,305581 ,82472 ,134336 ,39596 ,193235 ,13485 ,298804 ,28591 ,66094 ,74939 ,179420 ,118141 ,183151 ,122176 ,153038 ,64105 ,137017 ,365816 ,78404 ,35116 ,139214 ,57473 ,403139 ,11484 ,131384 ,9943 ,6516 ,351698 ,37867 ,376102 ,61044 ,13558 ,102743 ,62057 ,355113 ,68991 ,89068 ,1015945 ,431886 ,571612 ,6939231 ,545642 ,1488727 ,3073747 ,2071729 ,1317707 ,54495 ,1470515 ,19684 ,55107 ,261183 ,91772 ,51262 ,11328 ,21682 ,13731 ,1913327 ,627661 ,800112 ,260785 ,6743 ,8539 ,55813 ,65719 ,106705 ,17815 ,364767 ,944368 
114,4745 ,322 ,922 ,762 ,3143 ,36264 ,25589 ,4696 ,4754 ,10623 ,751 ,996 ,412 ,2350 ,583 ,2022 ,2611 ,743 ,1026 ,754 ,2526 ,1043 ,1461 ,1371 ,1488 ,1789 ,1428 ,7626 ,4102 ,9513 ,1901 ,8846 ,1344 ,7739 ,6191 ,1947 ,8747 ,2195 ,6915 ,2504 ,744 ,3259 ,10078 ,6908 ,1768 ,4580 ,5407 ,10464 ,8111 ,9808 ,5396 ,8462 ,2903 ,2845 ,1924 ,2765 ,3619 ,575 ,4263 ,1180 ,10056 ,5837 ,11990 ,1158 ,2877 ,3135 ,4719 ,14225 ,5131 ,2380 ,535 ,3649 ,791 ,10748 ,1122 ,2079 ,1568 ,27690 ,32532 ,3654 ,2581 ,3703 ,645 ,4197 ,6181 ,977 ,618 ,2247 ,338 ,1949 ,10853 ,43535 ,1659 ,438 ,691866 ,24569 ,80598 ,22434 ,54246 ,272034 ,703 ,171899 ,2574 ,742 ,14825 ,7279 ,7595 ,180703 ,5556 ,29329 ,101035 ,121719 ,4337 ,9598 ,143166 ,10473 ,6353 ,11932 ,3718 ,9359 ,3724 ,2147 ,3670 ,24885 ,34842 ,8064 ,40445 ,758 ,290 ,5851 ,23015 ,4740 ,1306 ,1336 ,50973 
115,340002 ,52572 ,94086 ,118839 ,54519 ,364438 ,89968 ,78083 ,100173 ,101796 ,116326 ,132581 ,216766 ,14063 ,190639 ,87342 ,267374 ,149258 ,543743 ,353751 ,1310020 ,598375 ,1189522 ,390646 ,202964 ,32667 ,26822 ,121076 ,316334 ,2620897 ,302897 ,309684 ,466774 ,378940 ,103338 ,432606 ,943792 ,154024 ,224236 ,102347 ,43273 ,225153 ,127603 ,412889 ,1506883 ,3224014 ,151447 ,203546 ,293287 ,160673 ,93724 ,253272 ,137856 ,231124 ,73424 ,62604 ,31463 ,71030 ,274838 ,22186 ,118648 ,156735 ,478018 ,201912 ,166461 ,187465 ,317006 ,549914 ,368194 ,124603 ,67496 ,470300 ,47686 ,2863494 ,47886 ,186095 ,172942 ,673935 ,276863 ,2529971 ,598251 ,1731890 ,125454 ,827064 ,287223 ,345802 ,33114 ,370032 ,48897 ,411202 ,11621 ,997417 ,30226 ,49625 ,1179832 ,37063 ,374209 ,42625 ,76420 ,47386 ,14309 ,83778 ,6715 ,177805 ,1548882 ,274216 ,1127955 ,17159124 ,684057 ,1427090 ,5933792 ,2478698 ,3162429 ,22975 ,3129904 ,65032 ,101397 ,467287 ,57866 ,17749 ,23682 ,61314 ,86857 ,711723 ,418428 ,3102135 ,849811 ,140738 ,5529 ,68827 ,326159 ,140235 ,28609 ,117759 ,858292 
116,15241 ,845 ,12887 ,338 ,16096 ,16064 ,4182 ,3413 ,2383 ,5627 ,4220 ,4644 ,3353 ,447 ,4818 ,3430 ,8384 ,2163 ,3125 ,2167 ,13935 ,16164 ,3792 ,10105 ,14434 ,2291 ,2245 ,7960 ,3959 ,29557 ,11680 ,14712 ,9745 ,15043 ,11390 ,4380 ,1667 ,7528 ,10062 ,4031 ,2434 ,17647 ,3042 ,21618 ,17514 ,73885 ,2502 ,7700 ,25542 ,9275 ,8032 ,15032 ,9850 ,3895 ,6994 ,2940 ,2039 ,2234 ,16891 ,1345 ,8174 ,8773 ,24582 ,9123 ,4810 ,8657 ,19284 ,34420 ,19459 ,9098 ,2756 ,20847 ,4427 ,35605 ,1758 ,5684 ,11567 ,62721 ,38880 ,26553 ,10102 ,54414 ,17273 ,14280 ,17151 ,3592 ,3432 ,18216 ,2578 ,6867 ,963 ,27446 ,1026 ,655 ,320389 ,11019 ,64895 ,35481 ,9612 ,10004 ,3161 ,4796 ,1295 ,43087 ,342386 ,73617 ,76811 ,94051 ,15137 ,25394 ,29567 ,7444 ,65948 ,5023 ,177090 ,1222956 ,3393 ,5158 ,8832 ,4035 ,3104 ,19266 ,32930 ,63206 ,36448 ,440730 ,24334 ,677 ,678 ,29619 ,42036 ,23994 ,108 ,140731 ,640989 
117,466423 ,2416 ,128773 ,20121 ,110713 ,143173 ,181672 ,4792 ,16208 ,8842 ,28231 ,25396 ,15819 ,5546 ,22553 ,22492 ,31031 ,4857 ,9637 ,4679 ,26838 ,40663 ,22845 ,65505 ,53315 ,9636 ,4645 ,19811 ,29492 ,50165 ,27317 ,22938 ,37472 ,27589 ,24676 ,16267 ,57435 ,11031 ,79244 ,39502 ,37512 ,73470 ,88674 ,155453 ,112007 ,374655 ,16094 ,131984 ,65340 ,10016 ,14672 ,20256 ,44803 ,21018 ,11829 ,17627 ,9020 ,43250 ,638739 ,5048 ,102234 ,46914 ,111722 ,82689 ,109004 ,63447 ,75978 ,310592 ,150653 ,67555 ,39248 ,307310 ,87406 ,1808582 ,41277 ,139198 ,71741 ,317909 ,59668 ,282012 ,99935 ,1195450 ,211137 ,353164 ,570138 ,11607 ,31309 ,173965 ,29234 ,57745 ,2879 ,195704 ,2442 ,2496 ,443374 ,41299 ,14210 ,877 ,15284 ,1149 ,15159 ,4242 ,0 ,3107 ,59209 ,33603 ,35061 ,572750 ,586 ,1048 ,153734 ,28826 ,20680 ,305 ,51175 ,234 ,284508 ,32830 ,50714 ,854 ,0 ,10583 ,6038 ,1055 ,1478 ,413675 ,68201 ,0 ,0 ,186 ,105 ,0 ,0 ,49386 ,2307 
118,1095262 ,171714 ,474952 ,98982 ,103663 ,396369 ,645264 ,88880 ,311175 ,272333 ,31173 ,66128 ,21481 ,6745 ,80171 ,27527 ,51594 ,12991 ,35353 ,11671 ,55208 ,128658 ,185983 ,20384 ,46880 ,28170 ,29826 ,74491 ,205062 ,186811 ,187167 ,49193 ,84758 ,306630 ,60486 ,34783 ,314556 ,21104 ,173009 ,62287 ,55412 ,109587 ,92385 ,128558 ,72379 ,244617 ,45480 ,158491 ,175491 ,140305 ,28233 ,66885 ,82975 ,51593 ,34447 ,34556 ,24011 ,36661 ,850858 ,16212 ,248544 ,151586 ,572669 ,125961 ,55014 ,47459 ,63930 ,337778 ,86643 ,68025 ,17995 ,180251 ,66609 ,376512 ,100467 ,84501 ,55507 ,169649 ,92259 ,174146 ,73229 ,95095 ,18981 ,173993 ,268938 ,55343 ,36451 ,86512 ,41158 ,99632 ,11372 ,1860316 ,16577 ,12095 ,5244458 ,27141 ,117863 ,24196 ,59434 ,19962 ,16566 ,1310 ,4129 ,653 ,9824 ,53795 ,52381 ,1017072 ,22426 ,0 ,61481 ,30731 ,164981 ,3718 ,49366 ,9501 ,152958 ,1581841 ,402846 ,47106 ,30444 ,9529 ,16286 ,24387 ,38902 ,364776 ,158884 ,3799 ,1451 ,3802 ,5396 ,3080 ,291 ,10145 ,213460 
119,752284 ,75589 ,206549 ,59883 ,40954 ,6053 ,27252 ,1618 ,132564 ,474 ,1320 ,38265 ,0 ,86 ,1797 ,1111 ,1529 ,6619 ,5349 ,8250 ,117913 ,11164 ,7561 ,92838 ,10109 ,510 ,4929 ,9837 ,2928 ,17186 ,14197 ,6433 ,3176 ,62581 ,781 ,6273 ,10427 ,262 ,118080 ,16641 ,9245 ,148337 ,65848 ,218892 ,65647 ,115019 ,11196 ,104017 ,109911 ,6384 ,3804 ,15888 ,36077 ,75508 ,4879 ,10194 ,1047 ,366 ,34258 ,21 ,19100 ,5371 ,25679 ,47222 ,14283 ,10458 ,45687 ,255741 ,17762 ,22231 ,3603 ,190357 ,8297 ,770889 ,43168 ,17455 ,31457 ,79194 ,24601 ,99371 ,89448 ,22370 ,3897 ,61808 ,336701 ,51504 ,29016 ,46386 ,20877 ,3164 ,0 ,1150 ,266 ,2182 ,7397 ,0 ,0 ,526 ,31134 ,0 ,71 ,4242 ,0 ,198 ,1767 ,9035 ,108234 ,193456 ,2343 ,873 ,0 ,0 ,2680 ,3350 ,0 ,0 ,790 ,945 ,65 ,0 ,0 ,2187 ,2542 ,421 ,500 ,9344 ,16614 ,0 ,0 ,1135 ,209 ,0 ,0 ,0 ,0 
120,2545 ,0 ,4673 ,0 ,0 ,439345 ,279357 ,66032 ,92701 ,46989 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1035852 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,87883 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
121,565716 ,14021 ,45630 ,91710 ,115502 ,705 ,9004 ,3774 ,3329 ,14660 ,0 ,0 ,0 ,3055 ,358 ,137 ,726 ,0 ,135 ,284 ,620 ,3222 ,24178 ,0 ,1164 ,130 ,426 ,616 ,257 ,0 ,312 ,707 ,0 ,182225 ,0 ,0 ,1797 ,1965 ,22856 ,12439 ,62 ,0 ,5877 ,155680 ,140 ,1252 ,5913 ,146 ,141 ,1194 ,175 ,479 ,1344 ,137 ,440 ,345 ,2230 ,4797 ,33576 ,1473 ,3832 ,215 ,448 ,0 ,0 ,0 ,83 ,11333 ,257 ,0 ,29 ,168 ,60 ,0 ,0 ,218 ,0 ,0 ,3073 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,82 ,0 ,0 ,1 ,346312 ,3184 ,583586 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,208740 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
122,126082 ,1648 ,17251 ,1638 ,9065 ,128961 ,77108 ,14884 ,21257 ,81586 ,3076 ,2242 ,1269 ,5091 ,4925 ,5664 ,6787 ,1638 ,2308 ,5649 ,10109 ,20100 ,5527 ,20990 ,265630 ,33946 ,1963 ,6454 ,5327 ,15261 ,5997 ,6637 ,7491 ,52503 ,8085 ,2493 ,26930 ,22235 ,31115 ,25486 ,5420 ,13068 ,15714 ,17966 ,2222 ,22706 ,17109 ,6122 ,11869 ,16628 ,3397 ,9900 ,16278 ,1926 ,3952 ,2603 ,10023 ,16247 ,66921 ,2752 ,21668 ,9885 ,20840 ,1268 ,4432 ,1625 ,16372 ,21793 ,6493 ,2677 ,2824 ,7982 ,4023 ,47126 ,9355 ,12650 ,4266 ,8252 ,4444 ,19079 ,6902 ,4309 ,3590 ,6096 ,24639 ,1647 ,409 ,2954 ,1425 ,10910 ,2321 ,153003 ,1118 ,6652 ,30919 ,43682 ,11842 ,3508 ,7925 ,15221 ,7155 ,4242 ,1824 ,0 ,23860 ,159 ,1233 ,90241 ,35726 ,25153 ,54248 ,70756 ,33532 ,696 ,19377 ,414609 ,7901 ,2598 ,1300 ,4936 ,5831 ,66699 ,115032 ,130055 ,5499 ,277644 ,37975 ,185 ,705 ,1513 ,2617 ,11853 ,4338 ,0 ,421768 
123,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,414485 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23707 ,0 ,0 ,0 ,0 
124,175625 ,13614 ,62304 ,44807 ,13422 ,10449 ,10827 ,1222 ,1485 ,2358 ,789 ,808 ,754 ,243 ,1112 ,692 ,1354 ,431 ,404 ,358 ,1905 ,2197 ,1547 ,1539 ,3400 ,443 ,366 ,919 ,2488 ,7184 ,3240 ,2531 ,1974 ,2257 ,1570 ,1382 ,12283 ,1019 ,5812 ,1881 ,378 ,1631 ,5023 ,2715 ,1145 ,5213 ,821 ,1516 ,4051 ,2213 ,1202 ,1900 ,1452 ,840 ,859 ,607 ,378 ,909 ,14288 ,209 ,1709 ,985 ,5387 ,1309 ,1442 ,1061 ,1951 ,5507 ,2194 ,1123 ,454 ,3115 ,533 ,6414 ,1122 ,1644 ,790 ,2793 ,1478 ,2628 ,1185 ,1984 ,1346 ,1843 ,4420 ,601 ,363 ,2173 ,609 ,2868 ,289 ,11313 ,638 ,1370 ,118969 ,580 ,2368 ,351 ,566 ,287 ,142 ,1591 ,83 ,8461 ,2651 ,317 ,1233 ,854528 ,2928 ,2096 ,648 ,936 ,10961 ,261 ,7266 ,872 ,2370 ,4251 ,1170 ,82580 ,870 ,564 ,3178 ,1387286 ,1942391 ,1042612 ,267708 ,16143 ,6167 ,1135 ,54530 ,31126 ,8263 ,59362 ,236424 
