,01001,02002,03003,04004,05005,06006,07007,08008,09009,10010,11011,13012,13013,13014,13015,13016,13017,13018,14019,14020,14021,14022,15023,15024,16025,17026,17027,17028,17029,17030,18031,19032,19033,20034,21035,22036,23037,24038,25039,25040,26041,26042,26043,26044,26045,26046,26047,27048,28049,29050,29051,30052,30053,30054,30055,30056,30057,30058,31059,31060,31061,32062,32063,33064,34065,34066,34067,34068,34069,34070,35071,35072,35073,35074,36075,36076,37077,37078,37079,38080,38081,38082,38083,38084,38085,39086,39087,39088,39089,39090,39091,40092,41093,42094,43095,44096,45097,46098,47099,48100,49101,50102,51103,53104,54105,55106,56107,57108,58109,59110,60111,61112,62113,63114,65115,66116,67117,68118,70119,71120,72121,73122,74123,75124,76125,77126,78127,79128,80129,82130,83131,84132,85133,86134,87135,88136,89137,93138,90139
26044,198.8246229,13615.8817,114.4031364,112.9733386,821.3940521,193411.405,22370.36268,3794.137879,2311.745515,2974.210003,6105.329678,5034.427071,1193.291997,1782.294622,244.2342917,4654.667804,82.49893555,1502.417664,655.8202316,3337.391646,693.849307,3765.657087,1432.502723,13375.06961,3596.137725,2363516.193,430854.9741,28889.83865,161294.7184,99371.00559,124479.57,210736.7479,60111.46656,386326.6678,642992.7523,499742.0908,2497806.844,622104.5131,20454.87383,1699.89332,263720.7487,27848.26859,4098.688196,7751394.747,543384.036,269902.3052,23941.69163,77438.08187,56481.26715,111752.6323,3052570.818,133687.2729,104688.4512,1370173.241,307451.2505,696505.6746,335954.7664,8646.390805,27543.12327,375615.1803,64.05550296,17157.00893,106136.9191,4952675.109,56817.80225,36764.53908,199870.4695,185208.0194,307802.3435,122754.7783,199144.8692,173625.6364,81693.60023,461858.684,737996.8272,575479.9646,72467.87025,681019.9818,129833.4686,107666.2802,360737.7294,600141.6869,10949.53016,284653.9921,235430.8196,670995.7509,156493.6082,172777.8495,12051.99254,972360.1,4408.594857,44256.6246,19448.79827,32.52918173,57776.02182,17740.28913,1551.207548,631.0555645,7563898.037,1323894.868,459773.3858,2871291.109,2473.226052,28253.8234,522.4492369,45037.26322,1.20521829,38700.348,9994.181498,95043.36768,8474.427577,3622.063619,44.46102208,5030.386203,5.369493681,0,0,0,45066.55206,766.4998426,17781.56021,114027.6994,580379.0925,66797.50118,70646.71136,37569.76475,618556.912,203259.8883,59771.35714,799861.5011,24434.42562,2089.660842,11089.79703,7418.464774,22333.0205,11311.61679,167.5883102,14174.38699,451803.3368
26045,1020.426696,10308.0036,68.05016859,5413.44821,4600.528826,670323.853,8324.343093,14757.35739,16574.87785,6186.756067,19999.99809,7056.787132,433.1256573,1524.742006,53.62478669,1608.200691,67.44499951,76.10897793,37.19561061,40382.48688,3643.546652,45648.92586,10970.24268,867421.8743,1405.608213,554269.1703,1502.569396,89.71395176,2120.267935,146308.2417,58117.1911,141935.7841,3094642.409,558624.1198,590998.7951,555236.8107,395709.714,3164664.832,644891.2968,1049.667111,2628051.176,34188.46611,111475.5393,3860649.522,20738917.27,3766427.611,106902.7689,891609.7748,11268777.26,12888426.55,59847643.88,65830.17875,44813.02612,3126152.932,1861096.326,261295.3052,462416.8625,245836.5052,217871.2534,320006.6071,20870.21582,55407.92815,69022.65369,1579369.736,201153.294,32653.2337,7839.872222,474849.4143,919083.3097,1427659.621,119873.2413,414891.941,53096.22864,1546386.628,102817.7166,1326093.144,33731.38564,109693.7179,949386.2057,422528.9338,1087810.785,4420052.413,636138.8306,2392776.157,532767.339,2186003.472,132172.1539,43920.27671,237879.287,1825238.913,187737.7893,563675.1614,615407.929,138863.1722,49550.52914,17300.53835,19090.98594,34.00639866,9420705.517,3749375.477,3242156.189,1069292.786,16.19079673,2944.833603,869.3862834,986.7729631,0.413898813,4346.507655,1160.984168,51.75317752,4175.859308,1028.606371,0,301.8671374,0,0,0,0,4525.757632,87.84395583,2110.569993,177867.4409,429316.3301,9410.736497,80412.13641,38111.45986,316774.0489,34486.76577,6850.037227,944845.4004,27390.36054,2155.73639,10046.89454,8453.182148,25137.29551,10494.80367,217.0870809,38.77798109,134314.9913
26046,309.7706426,3386.041569,346.9331133,818.8394463,3304.667398,2365418.528,1544794.481,1636619.274,1673546.188,2224251.1,731838.8065,670.0076901,64717.00683,31956.32496,87304.69193,88916.09834,1741.184936,59354.43007,1338.974531,12081.87379,45599.42332,162987.9519,71812.61137,56221.47377,47554.21209,798707.8366,51896.29305,55152.10853,353226.5963,231117.0689,50198.23493,1135969.674,1000580.092,6313649.844,413375.1436,5698371.418,990008.7919,1277205.87,4426023.534,100057.997,7757388.574,1780616.536,635645.0345,7217616.818,6492769.022,26167484.6,1564094.339,1114984.166,871028.2227,4757282.788,6761431.968,489699.5698,3198718.539,2785068.426,1214483.815,64448.18771,170066.7738,159060.7189,210368.5918,776808.7865,7841.860344,705864.5393,201371.2653,3250691.63,152017.8896,29665.16589,55459.1866,104714.4887,73364.71671,1273725.328,202261.2767,53797.63724,4718.969002,640866.7038,299366.5921,1290076.986,146788.8746,202179.113,71676.88838,103619.5447,4675844.354,532875.651,1102744.458,714985.1609,567139.041,417808.2655,407211.5632,47079.50381,44278.26988,6785374.194,47769.08387,75894.25384,327584.8713,224159.8966,80245.59274,140153.8949,32485.98049,631123.0833,1130338.336,4029327.968,53723.20718,1470177.616,35.87010047,29091.00375,21223.83311,787.2790865,1441.361276,3184.621634,37943.91401,1644659.287,0,38677.08056,37332.50986,1192.256211,1547320.285,277397.9613,15465.06037,4983.875985,194443.0723,3091.682397,6290325.101,2715520.911,5866529.788,258752.8644,22335.72097,338591.3788,620780.3728,1807062.86,1552237.467,223453.8175,4991.878983,1424.693633,671483.3969,384637.7987,32790.69513,9215.322219,3485.436241,118.1913841,143834.3719
26047,2371.018784,5498.147919,370.140084,2152.718652,14856.98158,332885.5321,12086.26123,1964.22903,1949.820687,907.2561183,19401.05962,2567.820952,48403.12596,5141.096482,16.75883984,69093.48949,1221.805987,23770.83662,15637.15124,55087.39475,35004.39735,214341.463,48234.16556,403180.3121,322708.2958,9985.775665,2330.27897,179.4004058,560.1427029,1445.33786,13376.462,53633.20848,113177.4771,6997.80473,74074.0451,173268.2822,11644.99693,367857.8884,3575.234581,630.0742439,3426.027254,23705.66971,867.5646661,15862.83701,1126.695617,21197.03409,3601598.387,56420.1758,8220.254605,12032.07839,49486.29594,7267.05104,3956.262774,34245.55893,48823.25431,1841.630769,205.8078581,834.1941333,730.4127497,9410.669253,22.87285298,2652.972792,2159.207167,27962.73594,551.9224222,632.0252136,1452.396052,6792.345702,2916.782523,9755.806759,5544.698004,1707.398601,1646.970997,27142.04656,43205.84845,9615.053159,727.575348,1216.924937,677.5861321,6590.237808,23285.34973,8568.056815,284.1992444,35618.6853,13099.66228,6824.093806,5319.181736,577.1464844,710.5448149,49324.41918,1049.10937,5365.77432,64889.52081,456.7161045,3661.866479,3198.724682,659.2813546,1613.056592,293832.2203,35909.39997,23314.22986,27820.43995,76892.40074,25564.53068,12258.67595,5.578685102,181.9230561,12782.46328,3211.167329,320788.6716,24694.68489,1203248.028,148793.6123,4160.306459,1749.263792,109881.1734,1087.444151,5804.157808,19801.64363,274.6972863,9835.007869,369802.7573,750419.822,21739.9627,87841.96708,42416.34301,357185.2044,3973524.914,741222.0276,1353642.701,37606.41939,2408.568576,12082.96235,9217.557064,27572.5348,11922.03173,431.4622492,8998.92075,934395.6381
27048,1965.479363,19427.26132,2858690.315,187509.2361,829161.0904,55237.2358,4798.840967,24480.24033,22074.25957,1180.433452,7779.789148,129.2548448,112208.2422,8816.091981,3181.660055,169457.5932,34981.72438,21135.92615,98.07108751,3596.118727,48283.16591,231259.6436,26427.15027,35272.53387,671.8713098,391.1685286,12.38755172,351.4341758,354.6106256,3533.495627,2896.97943,88750.94509,22295.2145,239.5915656,1183.370648,159496.0758,403.3815352,2162.411442,8072.051391,288.9439166,73315.87821,80527.57515,366373.4431,97579.88995,5567.657307,148128.5213,205709.8155,32642722.35,12382.84777,57172.65239,8097.568167,69997.72059,128114.0411,421.4913351,21509.32863,26201.35724,6552.314923,28.55348378,8526.023327,55131.48163,32770.05597,28882.29128,1484.579388,96463.70412,6.465290614,63.19896147,6.738624191,27.1445759,2032.143696,20200.7474,246.1881455,2.673408768,0.108373241,180705.4942,277.7301879,4775.101493,41.74437457,130.6536244,7351.369776,1660.06565,2111.367564,3044.412985,890.996912,9677.601886,3.727556549,1269.857464,1489.988459,259.3104542,779.569549,269613.5905,499.7792319,7172.41766,87683.75227,2396.415959,3.080371333,12537.47189,23.96690015,1929.860361,591378.6103,235231.3738,86734.44176,67128.31477,8903.142169,8430.165108,44295.24715,951.711629,7154.463966,4731.73686,1934.559416,10571.06979,9832.798655,7.303453878,0,103792.3654,974.7726214,50881.33377,1931.660783,3134.192787,5354.445028,1558.853295,47507.59877,250118.4381,662449.9118,1132.814176,14812.8892,32287.75922,2881.70506,90226.86212,3745.274678,31952.82351,73052805.53,35741.5912,2829.001111,1588.038317,2118.331141,158.0718655,17339.87391,4702.687316,44797.11673
28049,6600.799734,0,0,251170.2294,81136.62219,3723.525994,34.7312108,1020.615861,1357.918408,642.5119758,0,0,0,0,0.192280378,0,2.139346823,0,7.581908945,0,11.85987524,2521.305516,915.6887449,0,699195.2294,18676200.71,2236796.431,1461925.15,3518191.327,3109008.135,3798762.955,246636.5467,127482.4232,7321.938643,304348.1611,374642.1028,8661.689362,1295395.985,191.0271649,34463.39157,34028.15636,584.0495088,250.052353,207262.7227,85684.56965,857421.8455,4072.9654,234132.3973,18067393.47,3586769.752,534857.5718,860.3771718,6072.676536,315890.3202,91260.21181,198.7813884,864.7167396,8381.82197,111.9921837,13201.74921,0,6785.696551,140.6565775,190422.7441,0,0,0,954.3297087,68198.28799,78513.94558,839.6346775,9863.727847,4539.915073,554293.4163,2416.286757,407372.3847,9113.538831,49501.97869,7288.062931,7454.112435,9.451249618,271673.4248,1174.721385,45386.90568,325961.9563,113320.5028,21.73883027,67.64320639,1085.681107,21110.80693,1939.625687,1451.521724,1172305.363,12223.55159,0.301578696,8375.12003,11981.76775,5044.729669,157751.4853,58775.53139,22213.48876,17633.00431,0,3064.93813,302.8906979,943.5041416,7591.965097,4908.837295,19818.33881,15078.17528,1007.308091,0,0,0,0,0,0,0,2827.247866,0,0,82133.47019,43632.57777,0,0,0,0,0,0,0,0,0,0,0,0,0,894.1390447,0,0
29050,4207.327993,23017.69924,753.6986782,17052.43154,7374.864284,817973.2518,66704.12227,1223468.912,107999.6653,180459.5463,182909.2909,5725.810787,4367.450382,2169.396377,1838.031421,8302.747624,4303.492008,23108.71394,2197.837755,4589.69732,11663.10878,38045.80427,18979.50342,20455.17247,10208.94978,109939.3072,3242.088394,4438.278756,9932.795887,201025.0471,163585.7184,773249.1589,2787304.024,358349.362,241737.4146,231012.473,211594.2827,607606.2538,48978.75892,19657.67525,133700.374,42214.08641,2591.351561,18937.1568,545871.8701,343347.2911,4435.082591,194710.4756,14919.97666,10211121.4,4080420.756,330897.7678,1994624.887,856216.0381,218066.0392,111261.8834,91559.96831,130240.8342,152340.4826,453622.7009,21546.57625,127937.6148,56415.22397,1086504.854,143079.3537,166336.567,805187.4809,1026352.157,423895.2326,1569625.178,1877385.651,90071.84242,1889928.819,904957.8521,5569524.176,4983023.979,477694.9806,289582.9029,2035613.651,121594.6928,292778.3769,1657262.924,66608.6039,503356.9194,288277.335,893867.8293,451182.5498,72881.21306,36799.02297,1220287.562,193160.0198,540525.0474,285163.8641,107223.1602,97150.57718,25770.50085,6467.331411,3236.230217,912531.4418,1191676.844,36481.01759,161073.7692,132430.1344,39228.69304,4726648.818,3924.618283,31467.536,1465.180788,22045.80322,87420.1127,22691.76092,4193.789492,8.582880298,2190.631363,0,6009.55098,107.3124576,3994.655731,95693.89782,6902.027439,9499.406518,16379.40107,14430.81427,149040.2435,25016.679,10907.7286,95706.5665,74667.88915,737678.6666,17.20809418,163032.1706,519.5251958,1684.427958,1123.804796,1635.403871,266.3167511,4340.162571,0,144700.4457
29051,6525843.908,70591.21313,31.78328,781.8780262,874.7128375,182274.007,22902.00934,35288.92416,43103.50915,302183.3263,294322.8991,910701.6051,384989.3076,561572.3158,33372.54893,836510.9938,406912.2882,839704.7403,412662.5348,1043127.167,652098.4963,1534125.848,534553.0384,3647528.428,136857.1358,345098.1942,47767.5867,25216.89688,121232.2258,630337.1461,986692.9105,830215.5637,3315853.482,1139219.021,1518597.078,1794482.724,2961046.666,5353407.469,487776.5642,13899.97106,4824005.14,5590282.223,481030.3886,500872.3244,2324931.196,3657810.954,2070600.358,768846.3422,1910338.311,2517264.865,40470922.29,502327.8919,370629.05,470956.3586,1365096.607,381054.4261,226734.5322,130852.9887,137894.4921,239499.4353,15921.20915,130722.6324,259442.2512,3139243.988,11496.43947,225198.5754,132558.9844,603925.2059,1578214.775,1762997.596,403932.3867,1596615.03,531033.5635,2804254.743,2355722.393,6058994.442,173615.1358,265543.7962,1855202.001,584667.1243,3129065.095,4666246.988,1321127.007,8654376.903,891906.101,2983328.804,4965272.106,356732.2684,1559928.465,5298709.508,438651.7793,960630.7124,1451204.498,650558.1252,23844.18783,76319.53515,30311.47332,375596.1506,9283920.211,5190062.261,1047278.034,995427.323,1178911.079,34542.86148,184219.5704,16947.69098,2093.691283,670.617537,7866.61462,271472.3868,68384.04149,328339.9937,366064.2312,8589.29512,21.95122096,34639.99417,532.5669776,621.7878566,162518.7874,738.5638002,508448.7724,81853.08363,7457.580469,460879.3964,31084.7015,74949.03209,715521.4334,601626.7697,353705.7015,4996.972565,88992.79762,229.3624066,758.9003097,663.3748703,1307.056713,1203.167296,533.5880567,1806.647804,16134.19138
30052,2755.210491,2877.79299,265.4037278,6053.266283,8341.005326,369132.0572,11646.78075,38008.66796,139707.8128,545460.3641,332827.762,202.1036036,326.019457,368.3946601,1389.326145,313.1279244,4827.734939,11261.18985,121.9419844,72.30188815,1759.858983,5292.588422,1723.354984,311.3853939,6442.284672,5429.824517,181.7367593,818.7601721,493.3164622,293.9899987,3094.633432,1443.68574,328.2698618,52170.16528,14099.19473,33680.63455,1175.777318,51214.18341,170589.95,8223.255968,484125.2027,34556.94933,853.8638018,72729.16109,42150.83073,12056.22221,10965.24488,4951.811012,4266.644996,12157.79521,40501.77324,8675226.631,20557080.3,6958668.932,147649.2218,60640.24742,300880.9461,31259.17428,159878.2846,428505.7942,20527.32486,125538.1375,4826.54205,49474.35432,9153.778947,352.0825767,2170.687393,2500.597855,4961.495197,5806.69102,2227.802607,1336.085247,1319.339958,104802.8608,3698.182992,1260.740026,1566.392529,2614.671889,464.6876693,1472.777032,2765.847333,25759.32011,121.8853206,3189.627352,1664.995848,633.3061021,35247.26659,630.0536398,667.1711542,5300.294596,61.34217078,21136.99986,4460.12702,37948.73749,518.2564733,118206.2887,464.0851734,4964.809795,45917010.34,15062082.99,1889222.296,1677538.443,8568.968144,20871.32355,433.2064486,110.2489677,0,0,2076.983529,1114.37859,43821.84639,822.0973355,4790.9368,81.89045572,329.2998734,0,0,0,219.4404022,0,3040.575348,6.864293921,42.60736754,206.9542998,21937.15168,76.14093465,2.029372866,85.36173854,411.7182525,39.417097,67146.75478,2.852281121,36.29159073,25382.63291,1.470063462,3311.021034,26.08480104,1578.127272,128856.5345
30053,2162.796598,2348.269589,379.7737889,8468.503697,5828.228439,276476.3515,16495.52639,4753.462462,32957.88566,119460.9886,262294.802,3.582263953,117.5700416,0,187.9822749,544.979945,1267.747515,1541.082006,0.794127805,0.02484677,52.23777033,4410.18101,5497.617885,1177.430526,0.411978565,64098.80155,156.9884675,84.73303104,2416.314934,255.0806053,3435.337301,759.5500345,4121.093679,5637.708851,1912.359805,377.7261301,173.0417046,20120.03483,11719.07764,18.17107242,7819.5203,2834.03213,1350.718011,156.2076706,2767.537165,3592.612905,40.08712529,1240.149764,14215.25702,12.02184059,39676.64818,1454822.38,5392393.863,2306045.504,11974.37421,5.771345261,39702.22811,1893.742377,3166.917457,32916.99342,3930.157152,5160.920825,13101.55872,135015.6412,299.6880409,383.2599963,490.8364439,462.5379588,736.7017185,11128.11541,13827.98224,4343.603292,263.5293181,7868.505677,1128.63072,29450.13051,2659.655092,12763.84501,6.05151082,1310.983838,5184.090638,2.498863535,68.71478943,5419.701425,166.170343,1678.041985,14328.01527,5525.734225,1313.048803,6387.374471,15.89245259,687.166159,16.78895671,1383.574491,2169.673674,12866.75021,58.0054378,5149.137156,60716014.33,12386875.27,1395219.911,2219610.921,8006.078518,74763.57803,0,0,0,0,0,0,0,593.5200257,29.73517217,0,0,0,0,0,0,0,0,0,0,0,20250.31683,7940.715839,4502.752947,0,0,142.1493541,243.1193496,0,0,0,0,0,0,0,0
30054,5377.973241,4772.52599,3149.288539,93741.20475,15236.62168,195281.4026,16049.80412,126642.1233,35718.8962,134637.2262,55505.21571,957.50872,3960.398088,586.962419,20.64169058,1105.979416,1523.053279,1497.853797,107.5587771,0,122.2736642,2324.788332,4456.013019,987.1988029,48.7870781,2590.361152,9.293533015,1237.247211,100.169841,6857.972444,1143.526731,1407.791178,602.4758524,16685.22226,114383.2388,13920.7877,206.7937131,85685.55303,17770.7928,2785.955113,146870.5604,6096.821491,356.6059188,31157.14482,20077.9245,6831.389608,521.1333179,11291.20474,4760.494833,45004.40256,26729.17398,1599298.291,1540912.784,8675861.02,615946.5411,130640.1843,147501.5921,1035.487211,89276.15434,132146.4477,560.7430005,70615.17097,49274.62313,646380.7902,3271.338458,927.0008068,34815.20935,10624.02012,65.4303839,99746.19966,9674.272378,11.75399612,154.3902777,197952.9541,19688.42276,2939.258091,4723.425386,22946.57838,3036.184261,6660.137,3508.610571,91077.90389,205268.9036,49482.42647,17084.43212,67377.12235,18666.96323,16.37319694,490.8095005,100420.8761,1709.712932,86284.81791,86459.39278,8223.89224,2267.033969,17473.92892,2004.678472,3190.365243,67031176.69,15466636.9,3225621.079,7759094.49,4635.608228,57113.64131,6926.634285,19.15604539,633.5815848,226.8872207,1162.157329,0,82035.54266,3827.600241,786.3259011,4649.982999,0,0,0,0,0,0,0,0,0,0,99136.97254,3082.387649,5569.24757,0,0,87.97434499,25300.75373,0,0,0,0,0,0,0,0
30055,1948.311157,9307.503033,384.5796597,13650.4611,15142.76972,73627.47986,22403.94776,2843.291149,6910.164447,189.2996904,1886.517241,19747.18495,16396.70475,11791.24876,917.4574545,19080.64591,15677.12876,25590.82216,52170.18596,85668.37566,138713.119,326005.6579,1928357.81,1041810.58,574.52186,8198.478854,66.15113786,88.97989054,449.3287894,42355.59454,13829.47367,15056.61607,340.3583514,34358.73425,826101.6582,3583.32805,13071.05416,327826.5759,24258.58297,413.8938061,68652.9059,24860.55475,36086.69188,23504.59011,347339.1737,171873.803,40450.86973,1968707.608,29711.83071,21918.08842,512469.7846,273404.549,440708.6478,695318.0595,8075935.249,179534.6528,176106.7866,572857.0247,2930.087053,24934.69673,1291.648997,4738.876712,52130.84715,1596009.441,13378.84375,71539.31885,39137.25179,62188.31929,916910.4801,589692.4153,31910.72228,10224.21594,32658.61444,281763.6836,1620337.736,1412096.532,99449.21765,55961.26272,305909.5624,121430.3403,829219.6758,5302990.388,168552.548,1116158.4,2422582.735,600573.2506,690637.3169,12882.6646,319531.8127,2951892.085,272106.0491,1411124.121,214327.3295,65358.10489,22690.3487,13729.04529,134.6722223,1757.270224,10764078.43,51683.44852,62137.22516,1058090.603,4172.136246,6569.116723,3885.35763,1110.909516,1.557002275,0,0,186844.8689,9512.994252,13799.51972,9004.00809,10.80631353,25.87768852,0,0,0,21426.14685,0,65.88728227,31503.36403,5534.225852,1563.708129,0,4473.769336,2533.782567,340.8858815,29727.86019,314455.5442,50665.94023,0,0,0,0,0,0,0,0
30056,4235.074897,3721.087085,544.4262316,24808.927,3339.756643,438.3228237,33.76393027,475.2154865,10303.99467,8575.493444,5847.702777,391.6478573,306.9287518,1301.111262,15.71621964,979.2843147,363.8939873,19165.70434,34.21758797,58.82410875,146.7796614,134.6263798,92731.43793,57458.03135,5.340208045,6401.405804,183.4184045,6.138283384,5.192962738,0.845290421,239.4328357,0.022622907,0,120.046114,1743.275578,2016.311544,0.24623551,37800.65167,894.5008176,44.59111917,1315.572747,4640.139912,59.74745706,108.2103961,4953.346986,11091.02498,98497.45932,17375.06722,789.1315205,332.2813179,518.8087556,5108.579955,654.9764588,309739.7647,27914.57212,606407.9601,1496.614541,400.5564148,2541.883164,4410.104388,31.94525117,9859.30619,113.6130447,70594.14594,171.2622564,559.1828194,1132.507236,16412.83203,37.86014432,68771.87121,18981.577,81.78051005,25.83362372,57822.82768,0,2406583.972,890.1309293,9791.66335,20047.57209,2009.071725,204045.132,87670.35267,893.0960417,98408.07708,14262.47549,900.043323,26537.53444,30.84302678,10.29935997,903210.0261,5.97018156,17226.77305,477.4063792,0,1072.955186,34418.3339,69.39464858,25.27707342,7672494.393,11976.2451,238041.0852,2596516.573,16076.53993,1015.144719,138.2747194,209.7390915,1380.809203,286.4970745,11713.36508,54974.43252,39690.40167,33562.83635,35399.09066,49300.67166,18608.72076,24366.13728,96.09151702,19099.61087,43.97946291,824.5927148,56826.15831,13965.80678,12987.05277,7746.251458,4514.734118,2872.110842,325.8071467,143.1728318,24567.8457,334.7526391,25615.5312,227.3606013,0,7624.497048,5913.00381,53.59438529,9587.756018,150.8417703,55851.27833
30057,2767.497787,13920.72795,252.7125065,1954.879604,3362.766342,7321.164088,4016.044649,25943.04761,16118.20191,35036.85496,12400.8713,2393.128278,6982.850677,1660.358083,96.90469748,9043.56877,3915.26017,509.3737092,84.51866341,0.866270339,340.2999152,12567.94631,907.2916084,35.13717608,4.703707103,18.758537,27.97366192,292.6306951,12976.24852,2822.29492,5240.496491,65153.34126,4181.419897,26353.50575,672.3492416,115655.8667,1510.613715,1631.539458,16986.39468,2629672.491,51460.79338,7518.560462,444.8924365,68622.21728,7311.683222,164030.8684,230.6787221,3692.745839,1376.463018,11197.48556,99987.30583,476914.7322,41113.7955,546243.9109,809320.4337,224699.067,2629683.885,420864.6037,5800326.725,4442689.801,90973.73897,367970.7221,257533.8607,167190.5649,114761.1018,31904.89487,2653.487741,11039.50448,31764.48785,442722.7332,210582.6361,54451.19364,1482.59339,320349.6721,18752.35014,607402.0179,42747.10726,47188.82369,5809.750542,147186.7685,209740.5807,149613.4391,17697.63334,7117.491889,5879.655545,1619.565345,146.5531576,4920.058251,52901.66806,329151.7436,1884.162078,43113.64485,50081.53295,14889.80339,20563.8066,59862.87646,6141.308002,32.384064,4632216.569,62207.11238,1961485.646,1255460.825,0,6403.25571,4170.299854,6.138913162,49041.64134,5.725265365,0,61675.8048,28792.07197,239.3161046,68.81282457,0,45282.41933,6914.565696,276.1293625,117.6433577,22253.30194,26697.80585,55121.32883,106413.1022,311293.004,7035.267154,1029.89943,320.6063746,23170.05542,6933.278641,114409.4671,83562.59231,3247.596973,31.10910953,187.6730341,3259.164014,2402.05899,1153.657086,238.3686761,25.81176069,0
30058,5047.328718,15392.14092,535.1238949,5200.87734,2663.016001,58160.08112,26641.59936,49616.95466,138453.1055,113853.3901,4620.637845,530.075034,697.3252622,319.2919279,47.95076859,58.47924592,78.45136261,112.7463094,24.2725315,47.3625199,280.2292753,2402.522464,106.4956906,229.0014609,1022.376216,169439.7992,63.501073,24.39801892,162.1333428,1648.355006,6999.84562,32211.17985,2997.503379,149360.0563,16868.04085,2049.056296,4528.847487,113189.7147,8446.691025,53.62347796,600952.6828,10166.73606,1403.887365,167135.5726,580822.316,358212.5116,10388.91242,1187.687824,1920.810281,197830.8727,628018.6484,1968058.444,991554.5183,4033845.215,1453141.903,808287.281,1616446.849,6442244.994,161661.792,540811.0363,355940.9436,4169264.01,275648.3685,760308.13,42446.8779,62478.09744,3341.228763,99334.5799,13623.76785,591612.439,10367.07655,50393.64622,56457.03999,103518.7081,27347.13165,80430.95556,12688.66106,43332.34563,49322.27302,25498.17284,142287.064,231778.7589,1524956.301,197740.0266,54759.59521,50465.03766,67759.40513,777.6998511,6378.668152,601928.5968,74192.51794,55923.80681,55452.04276,61.5415104,754.8278007,101615.9431,144.999327,29.77033836,3840233.354,547785.6603,37059.04177,95786.0841,3901.153984,10781.54322,103.7495894,0,0,0,0,0,67511.01852,0,0,1721.057291,2513.631312,0,0,0,1776.089065,0,37920.55258,192336.4395,37065.20674,32360.7827,63218.68573,30603.15885,643607.4429,9356.292839,9453.079905,118501.1149,0,16508.5134,11449.86633,150921.717,40670.93193,42138.84345,13060.29314,20082.18902,1018449.856
31059,0,0,0,0,0,716409.5805,138864.6074,248843.5445,230480.6365,17138.6981,4729.738838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728500.0527,0,2753.802042,62287.869,10232.94113,1140.056015,166492.6157,53639.50784,4148.155634,10733.03363,8707.164311,6085.081738,71946.31473,77519.38188,168980.6402,51845.14232,122121.2349,83073.05834,144913.9281,15170.96671,10804.35539,19389768.67,92148311.1,1255160.393,324845.3732,92128.24448,17507262.2,790787.6375,2384547.856,1267186.778,2641678.13,75415.96428,4084810.688,1496139.875,1192929.943,920267.8605,2751850.143,1782998.611,3765876.027,646393.6865,478938.3201,459607.7292,138674.8186,568658.6366,0,168882.32,341455.1458,175481.2738,158456.2805,169935.4472,90100.35262,4925.800888,203414.7085,39775.86041,123462.0576,25547.19428,110063.4371,82054.40589,21026.48343,24731.44701,17820.92448,2460349.433,3777.894417,0,0,12607.12689,20306.16426,21313.73164,194.7884275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9762.149366,60440.0967,42232.30804,0,303.735693,23157.50797,0,16329.95364,301.171997,0,0,0,0,0,0,0,0,0
31060,1410.914602,6562.987967,1223.1455,11006.46247,173.7122856,9024716.121,4548422.307,746879.1536,401599.4013,304805.5833,779511.753,2178.899108,4059.152121,7160.104742,2820.985486,11456.01268,7705.841981,13139.37036,299.3751989,829.8571443,23668.8062,17209.80079,14925.01132,11247.49251,322.4385183,33310.47657,271.5059672,5777.255214,6900.97445,50794.93675,4066.147139,34267.33145,15527.00185,112045.0366,1672635.246,81445.65062,22306.55919,941429.1188,40979.61883,19726.49597,180527.9075,159942.7211,7917.716027,27878.1194,97524.39175,89593.25745,5609.824427,23681.82374,4715.682322,811753.6233,320405.1329,144357.246,5315475.415,773022.2849,171864.7694,310966.3446,76394.28992,21262.41707,3721123.941,65607551.4,749237.4424,538745.0148,1530080.069,64830142.08,4334996.082,3321115.05,8317097.531,5448732.617,197106.9995,16259993.57,13937641.09,8416990.957,1834261.723,9549001.751,12376335.58,15112601.86,3050601.37,7052011.712,2391623.934,4950656.491,8058894.351,1088520.546,257854.8969,2824405.29,613849.726,397609.2167,404457.8218,110150.2698,115022.831,493671.7416,149210.8657,1639333.259,232848.4957,113069.6236,461601.7803,172799.2707,24825.32471,5622.63073,126892109,58014382.45,10183650.06,1520092.077,10866.05855,1070970.269,357.6227696,119541.4924,505.6870325,46569.93412,523698.97,128.794277,26048.22717,359.8959078,46.69540438,69.25445289,50.42003567,0,0,0,1586.875943,29.65407127,98.52455772,1391.002537,184929.8861,159491.2209,23255.32004,9847.380882,15950.84539,2689.987496,0,4.138855357,0,0.301439,0,7216.16805,5076.324452,6.501682498,1.998643646,33.53515752,0
